date,name,type,value
09/29/2020 08:50:00,3B-08p,pH,7.85
09/29/2020 10:00:00,3A-01p,pH,8.19
09/29/2020 10:00:00,3A-02p,pH,7.91
09/29/2020 10:00:00,3A-03p,pH,8.16
09/29/2020 10:00:00,3A-04p,pH,7.9
09/29/2020 10:00:00,3A-05p,pH,8.17
09/29/2020 10:00:00,3A-06p,pH,7.81
09/29/2020 10:00:00,3B-07p,pH,8.39
09/29/2020 10:00:00,3B-01p,pH,8.32
09/29/2020 10:00:00,3B-02p,pH,8.09
09/29/2020 10:00:00,3B-03p,pH,8.14
09/29/2020 10:00:00,3B-04p,pH,7.59
09/29/2020 10:00:00,3B-05p,pH,8.16
09/29/2020 10:00:00,3B-06p,pH,7.94
09/29/2020 10:00:00,3A-07p,pH,8.17
09/29/2020 10:00:00,3A-08p,pH,7.68
09/29/2020 10:00:00,3B-08p,pH,8
09/29/2020 11:10:00,3A-01p,pH,8.26
09/29/2020 11:10:00,3A-02p,pH,8.16
09/29/2020 11:10:00,3A-03p,pH,8.25
09/29/2020 11:10:00,3A-04p,pH,7.87
09/29/2020 11:10:00,3A-05p,pH,8.42
09/29/2020 11:10:00,3A-06p,pH,7.77
09/29/2020 11:10:00,3B-07p,pH,8.46
09/29/2020 11:10:00,3B-01p,pH,8.44
09/29/2020 11:10:00,3B-02p,pH,8.23
09/29/2020 11:10:00,3B-03p,pH,8.15
09/29/2020 11:10:00,3B-04p,pH,7.47
09/29/2020 11:10:00,3B-05p,pH,8.39
09/29/2020 11:10:00,3B-06p,pH,7.86
09/29/2020 11:10:00,3A-07p,pH,8.21
09/29/2020 11:10:00,3A-08p,pH,7.32
09/29/2020 11:10:00,3B-08p,pH,7.99
09/29/2020 12:20:00,3A-01p,pH,8.25
09/29/2020 12:20:00,3A-02p,pH,8.12
09/29/2020 12:20:00,3A-03p,pH,8.27
09/29/2020 12:20:00,3A-04p,pH,7.84
09/29/2020 12:20:00,3A-05p,pH,8.47
09/29/2020 12:20:00,3A-06p,pH,7.89
09/29/2020 12:20:00,3B-07p,pH,8.48
09/29/2020 12:20:00,3B-01p,pH,8.45
09/29/2020 12:20:00,3B-02p,pH,8.26
09/29/2020 12:20:00,3B-03p,pH,8.15
09/29/2020 12:20:00,3B-04p,pH,7.88
09/29/2020 12:20:00,3B-05p,pH,8.4
09/29/2020 12:20:00,3B-06p,pH,7.8
09/29/2020 12:20:00,3A-07p,pH,8.21
09/29/2020 12:20:00,3A-08p,pH,7.82
09/29/2020 12:20:00,3B-08p,pH,7.84
09/29/2020 13:30:00,3A-01p,pH,8.27
09/29/2020 13:30:00,3A-02p,pH,8.08
09/29/2020 13:30:00,3A-03p,pH,8.3
09/29/2020 13:30:00,3A-04p,pH,7.84
09/29/2020 13:30:00,3A-05p,pH,8.5
09/29/2020 13:30:00,3A-06p,pH,7.83
09/29/2020 13:30:00,3B-07p,pH,8.49
09/29/2020 13:30:00,3B-01p,pH,8.46
09/29/2020 13:30:00,3B-02p,pH,8.27
09/29/2020 13:30:00,3B-03p,pH,8.2
09/29/2020 13:30:00,3B-04p,pH,7.79
09/29/2020 13:30:00,3B-05p,pH,8.4
09/29/2020 13:30:00,3B-06p,pH,7.95
09/29/2020 13:30:00,3A-07p,pH,8.22
09/29/2020 13:30:00,3A-08p,pH,7.65
09/29/2020 13:30:00,3B-08p,pH,7.93
09/29/2020 14:40:00,3A-01p,pH,8.28
09/29/2020 14:40:00,3A-02p,pH,7.95
09/29/2020 14:40:00,3A-03p,pH,8.29
09/29/2020 14:40:00,3A-04p,pH,7.84
09/29/2020 14:40:00,3A-05p,pH,8.52
09/29/2020 14:40:00,3A-06p,pH,7.64
09/29/2020 14:40:00,3B-07p,pH,8.5
09/29/2020 14:40:00,3B-01p,pH,8.48
09/29/2020 14:40:00,3B-02p,pH,8.29
09/29/2020 14:40:00,3B-03p,pH,8.19
09/29/2020 14:40:00,3B-04p,pH,7.51
09/29/2020 14:40:00,3B-05p,pH,8.42
09/29/2020 14:40:00,3B-06p,pH,7.92
09/29/2020 14:40:00,3A-07p,pH,8.23
09/29/2020 14:40:00,3A-08p,pH,7.54
09/29/2020 14:40:00,3B-08p,pH,7.98
09/29/2020 15:50:00,3A-01p,pH,8.31
09/29/2020 15:50:00,3A-02p,pH,8.09
09/29/2020 15:50:00,3A-03p,pH,8.32
09/29/2020 15:50:00,3A-04p,pH,7.9
09/29/2020 15:50:00,3A-05p,pH,8.53
09/29/2020 15:50:00,3A-06p,pH,7.81
09/29/2020 15:50:00,3B-07p,pH,8.49
09/29/2020 15:50:00,3B-01p,pH,8.48
09/29/2020 15:50:00,3B-02p,pH,8.31
09/29/2020 15:50:00,3B-03p,pH,8.24
09/29/2020 15:50:00,3B-04p,pH,7.93
09/29/2020 15:50:00,3B-05p,pH,8.43
09/29/2020 15:50:00,3B-06p,pH,7.86
09/29/2020 15:50:00,3A-07p,pH,8.27
09/29/2020 15:50:00,3A-08p,pH,7.44
09/29/2020 15:50:00,3B-08p,pH,7.99
09/29/2020 17:00:00,3A-01p,pH,8.34
09/29/2020 17:00:00,3A-02p,pH,8.11
09/29/2020 17:00:00,3A-03p,pH,8.37
09/29/2020 17:00:00,3A-04p,pH,7.93
09/29/2020 17:00:00,3A-05p,pH,8.52
09/29/2020 17:00:00,3A-06p,pH,7.65
09/29/2020 17:00:00,3B-07p,pH,8.52
09/29/2020 17:00:00,3B-01p,pH,8.52
09/29/2020 17:00:00,3B-02p,pH,8.32
09/29/2020 17:00:00,3B-03p,pH,8.3
09/29/2020 17:00:00,3B-04p,pH,7.77
09/29/2020 17:00:00,3B-05p,pH,8.44
09/29/2020 17:00:00,3B-06p,pH,7.82
09/29/2020 17:00:00,3A-07p,pH,8.29
09/29/2020 17:00:00,3A-08p,pH,7.72
09/29/2020 17:00:00,3B-08p,pH,7.86
09/29/2020 18:10:00,3A-01p,pH,8.29
09/29/2020 18:10:00,3A-02p,pH,7.93
09/29/2020 18:10:00,3A-03p,pH,8.3
09/29/2020 18:10:00,3A-04p,pH,7.81
09/29/2020 18:10:00,3A-05p,pH,8.46
09/29/2020 18:10:00,3A-06p,pH,7.72
09/29/2020 18:10:00,3B-07p,pH,8.48
09/29/2020 18:10:00,3B-01p,pH,8.43
09/29/2020 18:10:00,3B-02p,pH,8.23
09/29/2020 18:10:00,3B-03p,pH,8.24
09/29/2020 18:10:00,3B-04p,pH,7.66
09/29/2020 18:10:00,3B-05p,pH,8.37
09/29/2020 18:10:00,3B-06p,pH,7.75
09/29/2020 18:10:00,3A-07p,pH,8.24
09/29/2020 18:10:00,3A-08p,pH,7.72
09/29/2020 18:10:00,3B-08p,pH,7.84
09/29/2020 19:20:00,3A-01p,pH,8.23
09/29/2020 19:20:00,3A-02p,pH,7.82
09/29/2020 19:20:00,3A-03p,pH,8.16
09/29/2020 19:20:00,3A-04p,pH,7.81
09/29/2020 19:20:00,3A-05p,pH,8.23
09/29/2020 19:20:00,3A-06p,pH,7.72
09/29/2020 19:20:00,3B-07p,pH,8.46
09/29/2020 19:20:00,3B-01p,pH,8.37
09/29/2020 19:20:00,3B-02p,pH,8.17
09/29/2020 19:20:00,3B-03p,pH,8.15
09/29/2020 19:20:00,3B-04p,pH,7.77
09/29/2020 19:20:00,3B-05p,pH,8.23
09/29/2020 19:20:00,3B-06p,pH,7.91
09/29/2020 19:20:00,3A-07p,pH,8.23
09/29/2020 19:20:00,3A-08p,pH,7.77
09/29/2020 19:20:00,3B-08p,pH,8.01
09/29/2020 20:30:00,3A-01p,pH,8.22
09/29/2020 20:30:00,3A-02p,pH,7.92
09/29/2020 20:30:00,3A-03p,pH,8.13
09/29/2020 20:30:00,3A-04p,pH,7.88
09/29/2020 20:30:00,3A-05p,pH,8.18
09/29/2020 20:30:00,3A-06p,pH,7.78
09/29/2020 20:30:00,3B-07p,pH,8.45
09/29/2020 20:30:00,3B-01p,pH,8.36
09/29/2020 20:30:00,3B-02p,pH,8.16
09/29/2020 20:30:00,3B-03p,pH,8.13
09/29/2020 20:30:00,3B-04p,pH,7.9
09/29/2020 20:30:00,3B-05p,pH,8.22
09/29/2020 20:30:00,3B-06p,pH,7.96
09/29/2020 20:30:00,3A-07p,pH,8.21
09/29/2020 20:30:00,3A-08p,pH,7.82
09/29/2020 20:30:00,3B-08p,pH,7.96
09/29/2020 21:40:00,3A-01p,pH,8.23
09/29/2020 21:40:00,3A-02p,pH,7.9
09/29/2020 21:40:00,3A-03p,pH,8.18
09/29/2020 21:40:00,3A-04p,pH,7.87
09/29/2020 21:40:00,3A-05p,pH,8.23
09/29/2020 21:40:00,3A-06p,pH,7.85
09/29/2020 21:40:00,3B-07p,pH,8.44
09/29/2020 21:40:00,3B-01p,pH,8.38
09/29/2020 21:40:00,3B-02p,pH,8.15
09/29/2020 21:40:00,3B-03p,pH,8.13
09/29/2020 21:40:00,3B-04p,pH,7.66
09/29/2020 21:40:00,3B-05p,pH,8.22
09/29/2020 21:40:00,3B-06p,pH,7.86
09/29/2020 21:40:00,3A-07p,pH,8.22
09/29/2020 21:40:00,3A-08p,pH,7.46
09/29/2020 21:40:00,3B-08p,pH,7.95
09/29/2020 22:50:00,3A-01p,pH,8.23
09/29/2020 22:50:00,3A-02p,pH,7.92
09/29/2020 22:50:00,3A-03p,pH,8.21
09/29/2020 22:50:00,3A-04p,pH,7.84
09/29/2020 22:50:00,3A-05p,pH,8.23
09/29/2020 22:50:00,3A-06p,pH,7.87
09/29/2020 22:50:00,3B-07p,pH,8.43
09/29/2020 22:50:00,3B-01p,pH,8.35
09/29/2020 22:50:00,3B-02p,pH,8.14
09/29/2020 22:50:00,3B-03p,pH,8.21
09/29/2020 22:50:00,3B-04p,pH,7.83
09/29/2020 22:50:00,3B-05p,pH,8.21
09/29/2020 22:50:00,3B-06p,pH,7.92
09/29/2020 22:50:00,3A-07p,pH,8.19
09/29/2020 22:50:00,3A-08p,pH,7.81
09/29/2020 22:50:00,3B-08p,pH,7.9
09/30/2020 00:00:00,3A-01p,pH,8.2
09/30/2020 00:00:00,3A-02p,pH,7.91
09/30/2020 00:00:00,3A-03p,pH,8.17
09/30/2020 00:00:00,3A-04p,pH,7.87
09/30/2020 00:00:00,3A-05p,pH,8.17
09/30/2020 00:00:00,3A-06p,pH,7.86
09/30/2020 00:00:00,3B-07p,pH,8.38
09/30/2020 00:00:00,3B-01p,pH,8.33
09/30/2020 00:00:00,3B-02p,pH,8.1
09/30/2020 00:00:00,3B-03p,pH,8.2
09/30/2020 00:00:00,3B-04p,pH,7.88
09/30/2020 00:00:00,3B-05p,pH,8.15
09/30/2020 00:00:00,3B-06p,pH,7.92
09/30/2020 00:00:00,3A-07p,pH,8.16
09/30/2020 00:00:00,3A-08p,pH,7.76
09/30/2020 00:00:00,3B-08p,pH,8
09/30/2020 02:10:00,3A-01p,pH,8.19
09/30/2020 02:10:00,3A-02p,pH,7.89
09/30/2020 02:10:00,3A-03p,pH,8.16
09/30/2020 02:10:00,3A-04p,pH,7.87
09/30/2020 02:10:00,3A-05p,pH,8.14
09/30/2020 02:10:00,3A-06p,pH,7.86
09/30/2020 02:10:00,3B-07p,pH,8.36
09/30/2020 02:10:00,3B-01p,pH,8.31
09/30/2020 02:10:00,3B-02p,pH,8.07
09/30/2020 02:10:00,3B-03p,pH,8.2
09/30/2020 02:10:00,3B-04p,pH,7.76
09/30/2020 02:10:00,3B-05p,pH,8.12
09/30/2020 02:10:00,3B-06p,pH,7.9
09/30/2020 02:10:00,3A-07p,pH,8.15
09/30/2020 02:10:00,3A-08p,pH,7.56
09/30/2020 02:10:00,3B-08p,pH,7.89
09/30/2020 03:20:00,3A-01p,pH,8.18
09/30/2020 03:20:00,3A-02p,pH,7.92
09/30/2020 03:20:00,3A-03p,pH,8.14
09/30/2020 03:20:00,3A-04p,pH,7.85
09/30/2020 03:20:00,3A-05p,pH,8.1
09/30/2020 03:20:00,3A-06p,pH,7.88
09/30/2020 03:20:00,3B-07p,pH,8.34
09/30/2020 03:20:00,3B-01p,pH,8.29
09/30/2020 03:20:00,3B-02p,pH,8.04
09/30/2020 03:20:00,3B-03p,pH,8.15
09/30/2020 03:20:00,3B-04p,pH,7.76
09/30/2020 03:20:00,3B-05p,pH,8.1
09/30/2020 03:20:00,3B-06p,pH,7.9
09/30/2020 03:20:00,3A-07p,pH,8.13
09/30/2020 03:20:00,3A-08p,pH,7.86
09/30/2020 03:20:00,3B-08p,pH,7.9
09/30/2020 04:30:00,3A-01p,pH,8.17
09/30/2020 04:30:00,3A-02p,pH,7.88
09/30/2020 04:30:00,3A-03p,pH,8.13
09/30/2020 04:30:00,3A-04p,pH,7.85
09/30/2020 04:30:00,3A-05p,pH,8.11
09/30/2020 04:30:00,3A-06p,pH,7.88
09/30/2020 04:30:00,3B-07p,pH,8.33
09/30/2020 04:30:00,3B-01p,pH,8.28
09/30/2020 04:30:00,3B-02p,pH,8.03
09/30/2020 04:30:00,3B-03p,pH,8.13
09/30/2020 04:30:00,3B-04p,pH,7.85
09/30/2020 04:30:00,3B-05p,pH,8.09
09/30/2020 04:30:00,3B-06p,pH,7.89
09/30/2020 04:30:00,3A-07p,pH,8.15
09/30/2020 04:30:00,3A-08p,pH,7.82
09/30/2020 04:30:00,3B-08p,pH,7.99
09/30/2020 05:40:00,3A-01p,pH,8.19
09/30/2020 05:40:00,3A-02p,pH,7.85
09/30/2020 05:40:00,3A-03p,pH,8.13
09/30/2020 05:40:00,3A-04p,pH,7.84
09/30/2020 05:40:00,3A-05p,pH,8.09
09/30/2020 05:40:00,3A-06p,pH,7.88
09/30/2020 05:40:00,3B-07p,pH,8.33
09/30/2020 05:40:00,3B-01p,pH,8.28
09/30/2020 05:40:00,3B-02p,pH,8.02
09/30/2020 05:40:00,3B-03p,pH,8.12
09/30/2020 05:40:00,3B-04p,pH,7.91
09/30/2020 05:40:00,3B-05p,pH,8.11
09/30/2020 05:40:00,3B-06p,pH,7.89
09/30/2020 05:40:00,3A-07p,pH,8.16
09/30/2020 05:40:00,3A-08p,pH,7.77
09/30/2020 05:40:00,3B-08p,pH,7.91
09/30/2020 06:50:00,3A-01p,pH,8.2
09/30/2020 06:50:00,3A-02p,pH,7.88
09/30/2020 06:50:00,3A-03p,pH,8.15
09/30/2020 06:50:00,3A-04p,pH,7.86
09/30/2020 06:50:00,3A-05p,pH,8.08
09/30/2020 06:50:00,3A-06p,pH,7.86
09/30/2020 06:50:00,3B-07p,pH,8.34
09/30/2020 06:50:00,3B-01p,pH,8.28
09/30/2020 06:50:00,3B-02p,pH,8.02
09/30/2020 06:50:00,3B-03p,pH,8.12
09/30/2020 06:50:00,3B-04p,pH,7.62
09/30/2020 06:50:00,3B-05p,pH,8.12
09/30/2020 06:50:00,3B-06p,pH,7.89
09/30/2020 06:50:00,3A-07p,pH,8.16
09/30/2020 06:50:00,3A-08p,pH,7.64
09/30/2020 06:50:00,3B-08p,pH,8
09/30/2020 08:00:00,3A-01p,pH,8.2
09/30/2020 08:00:00,3A-02p,pH,7.86
09/30/2020 08:00:00,3A-03p,pH,8.15
09/30/2020 08:00:00,3A-04p,pH,7.87
09/30/2020 08:00:00,3A-05p,pH,8.08
09/30/2020 08:00:00,3A-06p,pH,7.86
09/30/2020 08:00:00,3B-07p,pH,8.34
09/30/2020 08:00:00,3B-01p,pH,8.29
09/30/2020 08:00:00,3B-02p,pH,8.02
09/30/2020 08:00:00,3B-03p,pH,8.13
09/30/2020 08:00:00,3B-04p,pH,7.78
09/30/2020 08:00:00,3B-05p,pH,8.13
09/30/2020 08:00:00,3B-06p,pH,7.91
09/30/2020 08:00:00,3A-07p,pH,8.16
09/30/2020 08:00:00,3A-08p,pH,7.63
09/30/2020 08:00:00,3B-08p,pH,7.92
09/30/2020 09:10:00,3A-01p,pH,8.2
09/30/2020 09:10:00,3A-02p,pH,7.84
09/30/2020 09:10:00,3A-03p,pH,8.17
09/30/2020 09:10:00,3A-04p,pH,7.88
09/30/2020 09:10:00,3A-05p,pH,8.12
09/30/2020 09:10:00,3A-06p,pH,7.88
09/30/2020 09:10:00,3B-07p,pH,8.36
09/30/2020 09:10:00,3B-01p,pH,8.31
09/30/2020 09:10:00,3B-02p,pH,8.05
09/30/2020 09:10:00,3B-03p,pH,8.14
09/30/2020 09:10:00,3B-04p,pH,7.89
09/30/2020 09:10:00,3B-05p,pH,8.14
09/30/2020 09:10:00,3B-06p,pH,7.92
09/30/2020 09:10:00,3A-07p,pH,8.15
09/30/2020 09:10:00,3A-08p,pH,7.61
09/30/2020 09:10:00,3B-08p,pH,7.84
09/30/2020 10:20:00,3A-01p,pH,8.25
09/30/2020 10:20:00,3A-02p,pH,8.03
09/30/2020 10:20:00,3A-03p,pH,8.29
09/30/2020 10:20:00,3A-04p,pH,7.95
09/30/2020 10:20:00,3A-05p,pH,8.28
09/30/2020 10:20:00,3A-06p,pH,7.75
09/30/2020 10:20:00,3B-07p,pH,8.49
09/30/2020 10:20:00,3B-01p,pH,8.44
09/30/2020 10:20:00,3B-02p,pH,8.18
09/30/2020 10:20:00,3B-03p,pH,8.22
09/30/2020 10:20:00,3B-04p,pH,7.73
09/30/2020 10:20:00,3B-05p,pH,8.33
09/30/2020 10:20:00,3B-06p,pH,7.8
09/30/2020 10:20:00,3A-07p,pH,8.19
09/30/2020 10:20:00,3A-08p,pH,7.7
09/30/2020 10:20:00,3B-08p,pH,7.91
09/30/2020 11:30:00,3A-01p,pH,8.27
09/30/2020 11:30:00,3A-02p,pH,7.94
09/30/2020 11:30:00,3A-03p,pH,8.33
09/30/2020 11:30:00,3A-04p,pH,7.83
09/30/2020 11:30:00,3A-05p,pH,8.41
09/30/2020 11:30:00,3A-06p,pH,7.87
09/30/2020 11:30:00,3B-07p,pH,8.52
09/30/2020 11:30:00,3B-01p,pH,8.48
09/30/2020 11:30:00,3B-02p,pH,8.2
09/30/2020 11:30:00,3B-03p,pH,8.24
09/30/2020 11:30:00,3B-04p,pH,7.65
09/30/2020 11:30:00,3B-05p,pH,8.41
09/30/2020 11:30:00,3B-06p,pH,7.91
09/30/2020 11:30:00,3A-07p,pH,8.23
09/30/2020 11:30:00,3A-08p,pH,7.92
09/30/2020 11:30:00,3B-08p,pH,7.84
09/30/2020 12:40:00,3A-01p,pH,8.29
09/30/2020 12:40:00,3A-02p,pH,8
09/30/2020 12:40:00,3A-03p,pH,8.34
09/30/2020 12:40:00,3A-04p,pH,7.85
09/30/2020 12:40:00,3A-05p,pH,8.47
09/30/2020 12:40:00,3A-06p,pH,7.69
09/30/2020 12:40:00,3B-07p,pH,8.56
09/30/2020 12:40:00,3B-01p,pH,8.49
09/30/2020 12:40:00,3B-02p,pH,8.24
09/30/2020 12:40:00,3B-03p,pH,8.26
09/30/2020 12:40:00,3B-04p,pH,7.73
09/30/2020 12:40:00,3B-05p,pH,8.43
09/30/2020 12:40:00,3B-06p,pH,7.83
09/30/2020 12:40:00,3A-07p,pH,8.25
09/30/2020 12:40:00,3A-08p,pH,7.9
09/30/2020 12:40:00,3B-08p,pH,7.91
09/30/2020 13:50:00,3A-01p,pH,8.31
09/30/2020 13:50:00,3A-02p,pH,7.89
09/30/2020 13:50:00,3A-03p,pH,8.35
09/30/2020 13:50:00,3A-04p,pH,7.91
09/30/2020 13:50:00,3A-05p,pH,8.46
09/30/2020 13:50:00,3A-06p,pH,7.82
09/30/2020 13:50:00,3B-07p,pH,8.6
09/30/2020 13:50:00,3B-01p,pH,8.52
09/30/2020 13:50:00,3B-02p,pH,8.27
09/30/2020 13:50:00,3B-03p,pH,8.28
09/30/2020 13:50:00,3B-04p,pH,7.83
09/30/2020 13:50:00,3B-05p,pH,8.43
09/30/2020 13:50:00,3B-06p,pH,7.86
09/30/2020 13:50:00,3A-07p,pH,8.27
09/30/2020 13:50:00,3A-08p,pH,7.65
09/30/2020 13:50:00,3B-08p,pH,7.98
09/30/2020 15:00:00,3A-01p,pH,8.32
09/30/2020 15:00:00,3A-02p,pH,7.9
09/30/2020 15:00:00,3A-03p,pH,8.34
09/30/2020 15:00:00,3A-04p,pH,7.88
09/30/2020 15:00:00,3A-05p,pH,8.48
09/30/2020 15:00:00,3A-06p,pH,7.71
09/30/2020 15:00:00,3B-07p,pH,8.51
09/30/2020 15:00:00,3B-01p,pH,8.53
09/30/2020 15:00:00,3B-02p,pH,8.25
09/30/2020 15:00:00,3B-03p,pH,8.25
09/30/2020 15:00:00,3B-04p,pH,8.02
09/30/2020 15:00:00,3B-05p,pH,8.45
09/30/2020 15:00:00,3B-06p,pH,7.9
09/30/2020 15:00:00,3A-07p,pH,8.29
09/30/2020 15:00:00,3A-08p,pH,7.71
09/30/2020 15:00:00,3B-08p,pH,7.94
09/30/2020 16:10:00,3A-01p,pH,8.33
09/30/2020 16:10:00,3A-02p,pH,7.92
09/30/2020 16:10:00,3A-03p,pH,8.36
09/30/2020 16:10:00,3A-04p,pH,7.82
09/30/2020 16:10:00,3A-05p,pH,8.48
09/30/2020 16:10:00,3A-06p,pH,7.78
09/30/2020 16:10:00,3B-07p,pH,8.53
09/30/2020 16:10:00,3B-01p,pH,8.55
09/30/2020 16:10:00,3B-02p,pH,8.27
09/30/2020 16:10:00,3B-03p,pH,8.26
09/30/2020 16:10:00,3B-04p,pH,7.76
09/30/2020 16:10:00,3B-05p,pH,8.44
09/30/2020 16:10:00,3B-06p,pH,7.75
09/30/2020 16:10:00,3A-07p,pH,8.29
09/30/2020 16:10:00,3A-08p,pH,7.91
09/30/2020 16:10:00,3B-08p,pH,7.99
09/30/2020 17:20:00,3A-01p,pH,8.25
09/30/2020 17:20:00,3A-02p,pH,7.82
09/30/2020 17:20:00,3A-03p,pH,8.21
09/30/2020 17:20:00,3A-04p,pH,7.7
09/30/2020 17:20:00,3A-05p,pH,8.24
09/30/2020 17:20:00,3A-06p,pH,7.9
09/30/2020 17:20:00,3B-07p,pH,8.52
09/30/2020 17:20:00,3B-01p,pH,8.55
09/30/2020 17:20:00,3B-02p,pH,8.26
09/30/2020 17:20:00,3B-03p,pH,8.23
09/30/2020 17:20:00,3B-04p,pH,7.92
09/30/2020 17:20:00,3B-05p,pH,8.45
09/30/2020 17:20:00,3B-06p,pH,7.9
09/30/2020 17:20:00,3A-07p,pH,8.24
09/30/2020 17:20:00,3A-08p,pH,7.75
09/30/2020 17:20:00,3B-08p,pH,7.87
09/30/2020 18:30:00,3A-01p,pH,8.24
09/30/2020 18:30:00,3A-02p,pH,7.88
09/30/2020 18:30:00,3A-03p,pH,8.2
09/30/2020 18:30:00,3A-04p,pH,7.82
09/30/2020 18:30:00,3A-05p,pH,8.19
09/30/2020 18:30:00,3A-06p,pH,7.82
09/30/2020 18:30:00,3B-07p,pH,8.48
09/30/2020 18:30:00,3B-01p,pH,8.42
09/30/2020 18:30:00,3B-02p,pH,8.18
09/30/2020 18:30:00,3B-03p,pH,8.21
09/30/2020 18:30:00,3B-04p,pH,7.7
09/30/2020 18:30:00,3B-05p,pH,8.29
09/30/2020 18:30:00,3B-06p,pH,7.89
09/30/2020 18:30:00,3A-07p,pH,8.23
09/30/2020 18:30:00,3A-08p,pH,7.79
09/30/2020 18:30:00,3B-08p,pH,7.91
09/30/2020 19:40:00,3A-01p,pH,8.23
09/30/2020 19:40:00,3A-02p,pH,7.83
09/30/2020 19:40:00,3A-03p,pH,8.18
09/30/2020 19:40:00,3A-04p,pH,7.9
09/30/2020 19:40:00,3A-05p,pH,8.17
09/30/2020 19:40:00,3A-06p,pH,7.89
09/30/2020 19:40:00,3B-07p,pH,8.46
09/30/2020 19:40:00,3B-01p,pH,8.4
09/30/2020 19:40:00,3B-02p,pH,8.17
09/30/2020 19:40:00,3B-03p,pH,8.14
09/30/2020 19:40:00,3B-04p,pH,7.9
09/30/2020 19:40:00,3B-05p,pH,8.25
09/30/2020 19:40:00,3B-06p,pH,7.89
09/30/2020 19:40:00,3A-07p,pH,8.22
09/30/2020 19:40:00,3A-08p,pH,7.79
09/30/2020 19:40:00,3B-08p,pH,7.96
09/30/2020 20:50:00,3A-01p,pH,8.25
09/30/2020 20:50:00,3A-02p,pH,7.83
09/30/2020 20:50:00,3A-03p,pH,8.16
09/30/2020 20:50:00,3A-04p,pH,7.83
09/30/2020 20:50:00,3A-05p,pH,8.25
09/30/2020 20:50:00,3A-06p,pH,7.88
09/30/2020 20:50:00,3B-07p,pH,8.45
09/30/2020 20:50:00,3B-01p,pH,8.37
09/30/2020 20:50:00,3B-02p,pH,8.16
09/30/2020 20:50:00,3B-03p,pH,8.1
09/30/2020 20:50:00,3B-04p,pH,7.74
09/30/2020 20:50:00,3B-05p,pH,8.24
09/30/2020 20:50:00,3B-06p,pH,7.92
09/30/2020 20:50:00,3A-07p,pH,8.24
09/30/2020 20:50:00,3A-08p,pH,7.78
09/30/2020 20:50:00,3B-08p,pH,7.98
09/30/2020 22:00:00,3A-01p,pH,8.25
09/30/2020 22:00:00,3A-02p,pH,7.84
09/30/2020 22:00:00,3A-03p,pH,8.15
09/30/2020 22:00:00,3A-04p,pH,7.9
09/30/2020 22:00:00,3A-05p,pH,8.25
09/30/2020 22:00:00,3A-06p,pH,7.83
09/30/2020 22:00:00,3B-07p,pH,8.45
09/30/2020 22:00:00,3B-01p,pH,8.35
09/30/2020 22:00:00,3B-02p,pH,8.16
09/30/2020 22:00:00,3B-03p,pH,8.09
09/30/2020 22:00:00,3B-04p,pH,7.7
09/30/2020 22:00:00,3B-05p,pH,8.23
09/30/2020 22:00:00,3B-06p,pH,7.94
09/30/2020 22:00:00,3A-07p,pH,8.22
09/30/2020 22:00:00,3A-08p,pH,7.89
09/30/2020 22:00:00,3B-08p,pH,7.99
09/30/2020 23:10:00,3A-01p,pH,8.23
09/30/2020 23:10:00,3A-02p,pH,7.83
09/30/2020 23:10:00,3A-03p,pH,8.12
09/30/2020 23:10:00,3A-04p,pH,7.72
09/30/2020 23:10:00,3A-05p,pH,8.22
09/30/2020 23:10:00,3A-06p,pH,7.9
09/30/2020 23:10:00,3B-07p,pH,8.41
09/30/2020 23:10:00,3B-01p,pH,8.32
09/30/2020 23:10:00,3B-02p,pH,8.13
09/30/2020 23:10:00,3B-03p,pH,8.07
09/30/2020 23:10:00,3B-04p,pH,7.78
09/30/2020 23:10:00,3B-05p,pH,8.19
09/30/2020 23:10:00,3B-06p,pH,7.94
09/30/2020 23:10:00,3A-07p,pH,8.2
09/30/2020 23:10:00,3A-08p,pH,7.64
09/30/2020 23:10:00,3B-08p,pH,7.98
10/01/2020 00:20:00,3A-01p,pH,8.2
10/01/2020 00:20:00,3A-02p,pH,7.84
10/01/2020 00:20:00,3A-03p,pH,8.18
10/01/2020 00:20:00,3A-04p,pH,7.76
10/01/2020 00:20:00,3A-05p,pH,8.15
10/01/2020 00:20:00,3A-06p,pH,7.9
10/01/2020 00:20:00,3B-07p,pH,8.39
10/01/2020 00:20:00,3B-01p,pH,8.31
10/01/2020 00:20:00,3B-02p,pH,8.1
10/01/2020 00:20:00,3B-03p,pH,8.18
10/01/2020 00:20:00,3B-04p,pH,7.8
10/01/2020 00:20:00,3B-05p,pH,8.13
10/01/2020 00:20:00,3B-06p,pH,7.91
10/01/2020 00:20:00,3A-07p,pH,8.2
10/01/2020 00:20:00,3A-08p,pH,7.87
10/01/2020 00:20:00,3B-08p,pH,7.97
10/01/2020 02:30:00,3A-01p,pH,8.19
10/01/2020 02:30:00,3A-02p,pH,7.87
10/01/2020 02:30:00,3A-03p,pH,8.1
10/01/2020 02:30:00,3A-04p,pH,7.76
10/01/2020 02:30:00,3A-05p,pH,8.12
10/01/2020 02:30:00,3A-06p,pH,7.88
10/01/2020 02:30:00,3B-07p,pH,8.38
10/01/2020 02:30:00,3B-01p,pH,8.27
10/01/2020 02:30:00,3B-02p,pH,8.1
