date,name,type,value,,date
10/02/2020 02:50:00,3B-03t,Temp,25,,10/02/2020 02:50:00
10/02/2020 02:50:00,3B-04t,Temp,25,,10/02/2020 02:50:00
10/02/2020 02:50:00,3B-05t,Temp,24.9,,10/02/2020 02:50:00
10/02/2020 02:50:00,3B-06t,Temp,25.2,,10/02/2020 02:50:00
10/02/2020 02:50:00,3A-07t,Temp,24.6,,10/02/2020 02:50:00
10/02/2020 02:50:00,3A-08t,Temp,25.4,,10/02/2020 02:50:00
10/02/2020 02:50:00,3B-08t,Temp,25.1,,10/02/2020 02:50:00
10/02/2020 04:00:00,3A-01t,Temp,25.1,,10/02/2020 04:00:00
10/02/2020 04:00:00,3A-02t,Temp,25.2,,10/02/2020 04:00:00
10/02/2020 04:00:00,3A-03t,Temp,25,,10/02/2020 04:00:00
10/02/2020 04:00:00,3A-04t,Temp,25.3,,10/02/2020 04:00:00
10/02/2020 04:00:00,3A-05t,Temp,25.1,,10/02/2020 04:00:00
10/02/2020 04:00:00,3A-06t,Temp,25,,10/02/2020 04:00:00
10/02/2020 04:00:00,3B-07t,Temp,24.7,,10/02/2020 04:00:00
10/02/2020 04:00:00,3B-01t,Temp,25.3,,10/02/2020 04:00:00
10/02/2020 04:00:00,3B-02t,Temp,25.1,,10/02/2020 04:00:00
10/02/2020 04:00:00,3B-03t,Temp,25,,10/02/2020 04:00:00
10/02/2020 04:00:00,3B-04t,Temp,25.1,,10/02/2020 04:00:00
10/02/2020 04:00:00,3B-05t,Temp,24.9,,10/02/2020 04:00:00
10/02/2020 04:00:00,3B-06t,Temp,25.5,,10/02/2020 04:00:00
10/02/2020 04:00:00,3A-07t,Temp,24.6,,10/02/2020 04:00:00
10/02/2020 04:00:00,3A-08t,Temp,25.6,,10/02/2020 04:00:00
10/02/2020 04:00:00,3B-08t,Temp,25.1,,10/02/2020 04:00:00
10/02/2020 05:10:00,3A-01t,Temp,25.1,,10/02/2020 05:10:00
10/02/2020 05:10:00,3A-02t,Temp,25.1,,10/02/2020 05:10:00
10/02/2020 05:10:00,3A-03t,Temp,25,,10/02/2020 05:10:00
10/02/2020 05:10:00,3A-04t,Temp,25.3,,10/02/2020 05:10:00
10/02/2020 05:10:00,3A-05t,Temp,25.1,,10/02/2020 05:10:00
10/02/2020 05:10:00,3A-06t,Temp,25,,10/02/2020 05:10:00
10/02/2020 05:10:00,3B-07t,Temp,24.6,,10/02/2020 05:10:00
10/02/2020 05:10:00,3B-01t,Temp,25.3,,10/02/2020 05:10:00
10/02/2020 05:10:00,3B-02t,Temp,25.1,,10/02/2020 05:10:00
10/02/2020 05:10:00,3B-03t,Temp,25,,10/02/2020 05:10:00
10/02/2020 05:10:00,3B-04t,Temp,25.2,,10/02/2020 05:10:00
10/02/2020 05:10:00,3B-05t,Temp,24.9,,10/02/2020 05:10:00
10/02/2020 05:10:00,3B-06t,Temp,25.5,,10/02/2020 05:10:00
10/02/2020 05:10:00,3A-07t,Temp,24.6,,10/02/2020 05:10:00
10/02/2020 05:10:00,3A-08t,Temp,25.5,,10/02/2020 05:10:00
10/02/2020 05:10:00,3B-08t,Temp,25.1,,10/02/2020 05:10:00
10/02/2020 06:20:00,3A-01t,Temp,25,,10/02/2020 06:20:00
10/02/2020 06:20:00,3A-02t,Temp,25.1,,10/02/2020 06:20:00
10/02/2020 06:20:00,3A-03t,Temp,24.9,,10/02/2020 06:20:00
10/02/2020 06:20:00,3A-04t,Temp,25.3,,10/02/2020 06:20:00
10/02/2020 06:20:00,3A-05t,Temp,25.1,,10/02/2020 06:20:00
10/02/2020 06:20:00,3A-06t,Temp,24.9,,10/02/2020 06:20:00
10/02/2020 06:20:00,3B-07t,Temp,24.6,,10/02/2020 06:20:00
10/02/2020 06:20:00,3B-01t,Temp,25.3,,10/02/2020 06:20:00
10/02/2020 06:20:00,3B-02t,Temp,25,,10/02/2020 06:20:00
10/02/2020 06:20:00,3B-03t,Temp,25,,10/02/2020 06:20:00
10/02/2020 06:20:00,3B-04t,Temp,25.2,,10/02/2020 06:20:00
10/02/2020 06:20:00,3B-05t,Temp,24.8,,10/02/2020 06:20:00
10/02/2020 06:20:00,3B-06t,Temp,25.5,,10/02/2020 06:20:00
10/02/2020 06:20:00,3A-07t,Temp,24.5,,10/02/2020 06:20:00
10/02/2020 06:20:00,3A-08t,Temp,25.5,,10/02/2020 06:20:00
10/02/2020 06:20:00,3B-08t,Temp,25.1,,10/02/2020 06:20:00
10/02/2020 07:30:00,3A-01t,Temp,25,,10/02/2020 07:30:00
10/02/2020 07:30:00,3A-02t,Temp,25.1,,10/02/2020 07:30:00
10/02/2020 07:30:00,3A-03t,Temp,24.8,,10/02/2020 07:30:00
10/02/2020 07:30:00,3A-04t,Temp,25.3,,10/02/2020 07:30:00
10/02/2020 07:30:00,3A-05t,Temp,25,,10/02/2020 07:30:00
10/02/2020 07:30:00,3A-06t,Temp,24.9,,10/02/2020 07:30:00
10/02/2020 07:30:00,3B-07t,Temp,24.5,,10/02/2020 07:30:00
10/02/2020 07:30:00,3B-01t,Temp,25.3,,10/02/2020 07:30:00
10/02/2020 07:30:00,3B-02t,Temp,25,,10/02/2020 07:30:00
10/02/2020 07:30:00,3B-03t,Temp,25,,10/02/2020 07:30:00
10/02/2020 07:30:00,3B-04t,Temp,25.2,,10/02/2020 07:30:00
10/02/2020 07:30:00,3B-05t,Temp,24.8,,10/02/2020 07:30:00
10/02/2020 07:30:00,3B-06t,Temp,25.5,,10/02/2020 07:30:00
10/02/2020 07:30:00,3A-07t,Temp,24.5,,10/02/2020 07:30:00
10/02/2020 07:30:00,3A-08t,Temp,25.4,,10/02/2020 07:30:00
10/02/2020 07:30:00,3B-08t,Temp,25.1,,10/02/2020 07:30:00
10/02/2020 08:40:00,3A-01t,Temp,25,,10/02/2020 08:40:00
10/02/2020 08:40:00,3A-02t,Temp,25,,10/02/2020 08:40:00
10/02/2020 08:40:00,3A-03t,Temp,24.8,,10/02/2020 08:40:00
10/02/2020 08:40:00,3A-04t,Temp,25.2,,10/02/2020 08:40:00
10/02/2020 08:40:00,3A-05t,Temp,25,,10/02/2020 08:40:00
10/02/2020 08:40:00,3A-06t,Temp,24.8,,10/02/2020 08:40:00
10/02/2020 08:40:00,3B-07t,Temp,24.5,,10/02/2020 08:40:00
10/02/2020 08:40:00,3B-01t,Temp,25.3,,10/02/2020 08:40:00
10/02/2020 08:40:00,3B-02t,Temp,25,,10/02/2020 08:40:00
10/02/2020 08:40:00,3B-03t,Temp,24.9,,10/02/2020 08:40:00
10/02/2020 08:40:00,3B-04t,Temp,25.2,,10/02/2020 08:40:00
10/02/2020 08:40:00,3B-05t,Temp,24.7,,10/02/2020 08:40:00
10/02/2020 08:40:00,3B-06t,Temp,25.5,,10/02/2020 08:40:00
10/02/2020 08:40:00,3A-07t,Temp,24.5,,10/02/2020 08:40:00
10/02/2020 08:40:00,3A-08t,Temp,25.3,,10/02/2020 08:40:00
10/02/2020 08:40:00,3B-08t,Temp,25,,10/02/2020 08:40:00
10/02/2020 09:50:00,3A-01t,Temp,24.7,,10/02/2020 09:50:00
10/02/2020 09:50:00,3A-02t,Temp,24.9,,10/02/2020 09:50:00
10/02/2020 09:50:00,3A-03t,Temp,24.7,,10/02/2020 09:50:00
10/02/2020 09:50:00,3A-04t,Temp,25.2,,10/02/2020 09:50:00
10/02/2020 09:50:00,3A-05t,Temp,24.8,,10/02/2020 09:50:00
10/02/2020 09:50:00,3A-06t,Temp,24.8,,10/02/2020 09:50:00
10/02/2020 09:50:00,3B-07t,Temp,24.5,,10/02/2020 09:50:00
10/02/2020 09:50:00,3B-01t,Temp,25.2,,10/02/2020 09:50:00
10/02/2020 09:50:00,3B-02t,Temp,25,,10/02/2020 09:50:00
10/02/2020 09:50:00,3B-03t,Temp,24.8,,10/02/2020 09:50:00
10/02/2020 09:50:00,3B-04t,Temp,25.2,,10/02/2020 09:50:00
10/02/2020 09:50:00,3B-05t,Temp,24.7,,10/02/2020 09:50:00
10/02/2020 09:50:00,3B-06t,Temp,25.3,,10/02/2020 09:50:00
10/02/2020 09:50:00,3A-07t,Temp,24.4,,10/02/2020 09:50:00
10/02/2020 09:50:00,3A-08t,Temp,25.3,,10/02/2020 09:50:00
10/02/2020 09:50:00,3B-08t,Temp,25,,10/02/2020 09:50:00
10/02/2020 11:00:00,3A-01t,Temp,25,,10/02/2020 11:00:00
10/02/2020 11:00:00,3A-02t,Temp,25.1,,10/02/2020 11:00:00
10/02/2020 11:00:00,3A-03t,Temp,24.9,,10/02/2020 11:00:00
10/02/2020 11:00:00,3A-04t,Temp,25.3,,10/02/2020 11:00:00
10/02/2020 11:00:00,3A-05t,Temp,25,,10/02/2020 11:00:00
10/02/2020 11:00:00,3A-06t,Temp,25,,10/02/2020 11:00:00
10/02/2020 11:00:00,3B-07t,Temp,24.5,,10/02/2020 11:00:00
10/02/2020 11:00:00,3B-01t,Temp,25.3,,10/02/2020 11:00:00
10/02/2020 11:00:00,3B-02t,Temp,25.1,,10/02/2020 11:00:00
10/02/2020 11:00:00,3B-03t,Temp,25,,10/02/2020 11:00:00
10/02/2020 11:00:00,3B-04t,Temp,25.4,,10/02/2020 11:00:00
10/02/2020 11:00:00,3B-05t,Temp,24.8,,10/02/2020 11:00:00
10/02/2020 11:00:00,3B-06t,Temp,25.7,,10/02/2020 11:00:00
10/02/2020 11:00:00,3A-07t,Temp,24.5,,10/02/2020 11:00:00
10/02/2020 11:00:00,3A-08t,Temp,25.5,,10/02/2020 11:00:00
10/02/2020 11:00:00,3B-08t,Temp,25.2,,10/02/2020 11:00:00
10/02/2020 12:10:00,3A-01t,Temp,25,,10/02/2020 12:10:00
10/02/2020 12:10:00,3A-02t,Temp,25.2,,10/02/2020 12:10:00
10/02/2020 12:10:00,3A-03t,Temp,24.9,,10/02/2020 12:10:00
10/02/2020 12:10:00,3A-04t,Temp,25.3,,10/02/2020 12:10:00
10/02/2020 12:10:00,3A-05t,Temp,25.1,,10/02/2020 12:10:00
10/02/2020 12:10:00,3A-06t,Temp,25,,10/02/2020 12:10:00
10/02/2020 12:10:00,3B-07t,Temp,24.5,,10/02/2020 12:10:00
10/02/2020 12:10:00,3B-01t,Temp,25.3,,10/02/2020 12:10:00
10/02/2020 12:10:00,3B-02t,Temp,25.2,,10/02/2020 12:10:00
10/02/2020 12:10:00,3B-03t,Temp,25,,10/02/2020 12:10:00
10/02/2020 12:10:00,3B-04t,Temp,25.4,,10/02/2020 12:10:00
10/02/2020 12:10:00,3B-05t,Temp,24.9,,10/02/2020 12:10:00
10/02/2020 12:10:00,3B-06t,Temp,25.7,,10/02/2020 12:10:00
10/02/2020 12:10:00,3A-07t,Temp,24.5,,10/02/2020 12:10:00
10/02/2020 12:10:00,3A-08t,Temp,25.5,,10/02/2020 12:10:00
10/02/2020 12:10:00,3B-08t,Temp,25.3,,10/02/2020 12:10:00
10/02/2020 13:20:00,3A-01t,Temp,24.9,,10/02/2020 13:20:00
10/02/2020 13:20:00,3A-02t,Temp,25.1,,10/02/2020 13:20:00
10/02/2020 13:20:00,3A-03t,Temp,25,,10/02/2020 13:20:00
10/02/2020 13:20:00,3A-04t,Temp,25.4,,10/02/2020 13:20:00
10/02/2020 13:20:00,3A-05t,Temp,25.1,,10/02/2020 13:20:00
10/02/2020 13:20:00,3A-06t,Temp,25,,10/02/2020 13:20:00
10/02/2020 13:20:00,3B-07t,Temp,24.5,,10/02/2020 13:20:00
10/02/2020 13:20:00,3B-01t,Temp,25.3,,10/02/2020 13:20:00
10/02/2020 13:20:00,3B-02t,Temp,25.2,,10/02/2020 13:20:00
10/02/2020 13:20:00,3B-03t,Temp,25.1,,10/02/2020 13:20:00
10/02/2020 13:20:00,3B-04t,Temp,25.4,,10/02/2020 13:20:00
10/02/2020 13:20:00,3B-05t,Temp,24.9,,10/02/2020 13:20:00
10/02/2020 13:20:00,3B-06t,Temp,25.5,,10/02/2020 13:20:00
10/02/2020 13:20:00,3A-07t,Temp,24.6,,10/02/2020 13:20:00
10/02/2020 13:20:00,3A-08t,Temp,25.6,,10/02/2020 13:20:00
10/02/2020 13:20:00,3B-08t,Temp,25.3,,10/02/2020 13:20:00
10/02/2020 14:30:00,3A-01t,Temp,24.9,,10/02/2020 14:30:00
10/02/2020 14:30:00,3A-02t,Temp,25.2,,10/02/2020 14:30:00
10/02/2020 14:30:00,3A-03t,Temp,25,,10/02/2020 14:30:00
10/02/2020 14:30:00,3A-04t,Temp,25.3,,10/02/2020 14:30:00
10/02/2020 14:30:00,3A-05t,Temp,25.1,,10/02/2020 14:30:00
10/02/2020 14:30:00,3A-06t,Temp,25,,10/02/2020 14:30:00
10/02/2020 14:30:00,3B-07t,Temp,24.6,,10/02/2020 14:30:00
10/02/2020 14:30:00,3B-01t,Temp,25.2,,10/02/2020 14:30:00
10/02/2020 14:30:00,3B-02t,Temp,25.2,,10/02/2020 14:30:00
10/02/2020 14:30:00,3B-03t,Temp,25.1,,10/02/2020 14:30:00
10/02/2020 14:30:00,3B-04t,Temp,25.3,,10/02/2020 14:30:00
10/02/2020 14:30:00,3B-05t,Temp,24.9,,10/02/2020 14:30:00
10/02/2020 14:30:00,3B-06t,Temp,25.7,,10/02/2020 14:30:00
10/02/2020 14:30:00,3A-07t,Temp,24.6,,10/02/2020 14:30:00
10/02/2020 14:30:00,3A-08t,Temp,25.6,,10/02/2020 14:30:00
10/02/2020 14:30:00,3B-08t,Temp,25.3,,10/02/2020 14:30:00
10/02/2020 15:40:00,3A-01t,Temp,24.9,,10/02/2020 15:40:00
10/02/2020 15:40:00,3A-02t,Temp,25.2,,10/02/2020 15:40:00
10/02/2020 15:40:00,3A-03t,Temp,25,,10/02/2020 15:40:00
10/02/2020 15:40:00,3A-04t,Temp,25.3,,10/02/2020 15:40:00
10/02/2020 15:40:00,3A-05t,Temp,25.1,,10/02/2020 15:40:00
10/02/2020 15:40:00,3A-06t,Temp,25,,10/02/2020 15:40:00
10/02/2020 15:40:00,3B-07t,Temp,24.6,,10/02/2020 15:40:00
10/02/2020 15:40:00,3B-01t,Temp,25.2,,10/02/2020 15:40:00
10/02/2020 15:40:00,3B-02t,Temp,25.2,,10/02/2020 15:40:00
10/02/2020 15:40:00,3B-03t,Temp,25,,10/02/2020 15:40:00
10/02/2020 15:40:00,3B-04t,Temp,25.2,,10/02/2020 15:40:00
10/02/2020 15:40:00,3B-05t,Temp,24.9,,10/02/2020 15:40:00
10/02/2020 15:40:00,3B-06t,Temp,25.4,,10/02/2020 15:40:00
10/02/2020 15:40:00,3A-07t,Temp,24.7,,10/02/2020 15:40:00
10/02/2020 15:40:00,3A-08t,Temp,25.5,,10/02/2020 15:40:00
10/02/2020 15:40:00,3B-08t,Temp,25.3,,10/02/2020 15:40:00
10/02/2020 16:50:00,3A-01t,Temp,25,,10/02/2020 16:50:00
10/02/2020 16:50:00,3A-02t,Temp,25.2,,10/02/2020 16:50:00
10/02/2020 16:50:00,3A-03t,Temp,25,,10/02/2020 16:50:00
10/02/2020 16:50:00,3A-04t,Temp,25.5,,10/02/2020 16:50:00
10/02/2020 16:50:00,3A-05t,Temp,25.1,,10/02/2020 16:50:00
10/02/2020 16:50:00,3A-06t,Temp,25.1,,10/02/2020 16:50:00
10/02/2020 16:50:00,3B-07t,Temp,24.7,,10/02/2020 16:50:00
10/02/2020 16:50:00,3B-01t,Temp,25.2,,10/02/2020 16:50:00
10/02/2020 16:50:00,3B-02t,Temp,25.3,,10/02/2020 16:50:00
10/02/2020 16:50:00,3B-03t,Temp,25.2,,10/02/2020 16:50:00
10/02/2020 16:50:00,3B-04t,Temp,25.3,,10/02/2020 16:50:00
10/02/2020 16:50:00,3B-05t,Temp,25,,10/02/2020 16:50:00
10/02/2020 16:50:00,3B-06t,Temp,25.5,,10/02/2020 16:50:00
10/02/2020 16:50:00,3A-07t,Temp,24.8,,10/02/2020 16:50:00
10/02/2020 16:50:00,3A-08t,Temp,25.6,,10/02/2020 16:50:00
10/02/2020 16:50:00,3B-08t,Temp,25.2,,10/02/2020 16:50:00
10/02/2020 18:00:00,3A-01t,Temp,25.1,,10/02/2020 18:00:00
10/02/2020 18:00:00,3A-02t,Temp,25.4,,10/02/2020 18:00:00
10/02/2020 18:00:00,3A-03t,Temp,25.1,,10/02/2020 18:00:00
10/02/2020 18:00:00,3A-04t,Temp,25.6,,10/02/2020 18:00:00
10/02/2020 18:00:00,3A-05t,Temp,25.2,,10/02/2020 18:00:00
10/02/2020 18:00:00,3A-06t,Temp,25.2,,10/02/2020 18:00:00
10/02/2020 18:00:00,3B-07t,Temp,24.8,,10/02/2020 18:00:00
10/02/2020 18:00:00,3B-01t,Temp,25.3,,10/02/2020 18:00:00
10/02/2020 18:00:00,3B-02t,Temp,25.5,,10/02/2020 18:00:00
10/02/2020 18:00:00,3B-03t,Temp,25.3,,10/02/2020 18:00:00
10/02/2020 18:00:00,3B-04t,Temp,25.4,,10/02/2020 18:00:00
10/02/2020 18:00:00,3B-05t,Temp,25.1,,10/02/2020 18:00:00
10/02/2020 18:00:00,3B-06t,Temp,25.6,,10/02/2020 18:00:00
10/02/2020 18:00:00,3A-07t,Temp,25,,10/02/2020 18:00:00
10/02/2020 18:00:00,3A-08t,Temp,25.7,,10/02/2020 18:00:00
10/02/2020 18:00:00,3B-08t,Temp,25.4,,10/02/2020 18:00:00
10/02/2020 19:10:00,3A-01t,Temp,25.2,,10/02/2020 19:10:00
10/02/2020 19:10:00,3A-02t,Temp,25.4,,10/02/2020 19:10:00
10/02/2020 19:10:00,3A-03t,Temp,25,,10/02/2020 19:10:00
10/02/2020 19:10:00,3A-04t,Temp,25.6,,10/02/2020 19:10:00
10/02/2020 19:10:00,3A-05t,Temp,25.2,,10/02/2020 19:10:00
10/02/2020 19:10:00,3A-06t,Temp,25.2,,10/02/2020 19:10:00
10/02/2020 19:10:00,3B-07t,Temp,24.8,,10/02/2020 19:10:00
10/02/2020 19:10:00,3B-01t,Temp,25.3,,10/02/2020 19:10:00
10/02/2020 19:10:00,3B-02t,Temp,25.5,,10/02/2020 19:10:00
10/02/2020 19:10:00,3B-03t,Temp,25.3,,10/02/2020 19:10:00
10/02/2020 19:10:00,3B-04t,Temp,25.4,,10/02/2020 19:10:00
10/02/2020 19:10:00,3B-05t,Temp,25.1,,10/02/2020 19:10:00
10/02/2020 19:10:00,3B-06t,Temp,25.5,,10/02/2020 19:10:00
10/02/2020 19:10:00,3A-07t,Temp,25,,10/02/2020 19:10:00
10/02/2020 19:10:00,3A-08t,Temp,25.7,,10/02/2020 19:10:00
10/02/2020 19:10:00,3B-08t,Temp,25.3,,10/02/2020 19:10:00
10/02/2020 20:20:00,3A-01t,Temp,25.2,,10/02/2020 20:20:00
10/02/2020 20:20:00,3A-02t,Temp,25.3,,10/02/2020 20:20:00
10/02/2020 20:20:00,3A-03t,Temp,25.1,,10/02/2020 20:20:00
10/02/2020 20:20:00,3A-04t,Temp,25.6,,10/02/2020 20:20:00
10/02/2020 20:20:00,3A-05t,Temp,25.2,,10/02/2020 20:20:00
10/02/2020 20:20:00,3A-06t,Temp,25.2,,10/02/2020 20:20:00
10/02/2020 20:20:00,3B-07t,Temp,24.9,,10/02/2020 20:20:00
10/02/2020 20:20:00,3B-01t,Temp,25.3,,10/02/2020 20:20:00
10/02/2020 20:20:00,3B-02t,Temp,25.5,,10/02/2020 20:20:00
10/02/2020 20:20:00,3B-03t,Temp,25.3,,10/02/2020 20:20:00
10/02/2020 20:20:00,3B-04t,Temp,25.4,,10/02/2020 20:20:00
10/02/2020 20:20:00,3B-05t,Temp,25.2,,10/02/2020 20:20:00
10/02/2020 20:20:00,3B-06t,Temp,25.5,,10/02/2020 20:20:00
10/02/2020 20:20:00,3A-07t,Temp,25,,10/02/2020 20:20:00
10/02/2020 20:20:00,3A-08t,Temp,25.7,,10/02/2020 20:20:00
10/02/2020 20:20:00,3B-08t,Temp,25.2,,10/02/2020 20:20:00
10/02/2020 21:30:00,3A-01t,Temp,25.3,,10/02/2020 21:30:00
10/02/2020 21:30:00,3A-02t,Temp,25.4,,10/02/2020 21:30:00
10/02/2020 21:30:00,3A-03t,Temp,25.1,,10/02/2020 21:30:00
10/02/2020 21:30:00,3A-04t,Temp,25.7,,10/02/2020 21:30:00
10/02/2020 21:30:00,3A-05t,Temp,25.2,,10/02/2020 21:30:00
10/02/2020 21:30:00,3A-06t,Temp,25.3,,10/02/2020 21:30:00
10/02/2020 21:30:00,3B-07t,Temp,24.9,,10/02/2020 21:30:00
10/02/2020 21:30:00,3B-01t,Temp,25.3,,10/02/2020 21:30:00
10/02/2020 21:30:00,3B-02t,Temp,25.6,,10/02/2020 21:30:00
10/02/2020 21:30:00,3B-03t,Temp,25.3,,10/02/2020 21:30:00
10/02/2020 21:30:00,3B-04t,Temp,25.5,,10/02/2020 21:30:00
10/02/2020 21:30:00,3B-05t,Temp,25.2,,10/02/2020 21:30:00
10/02/2020 21:30:00,3B-06t,Temp,25.5,,10/02/2020 21:30:00
10/02/2020 21:30:00,3A-07t,Temp,25.1,,10/02/2020 21:30:00
10/02/2020 21:30:00,3A-08t,Temp,25.7,,10/02/2020 21:30:00
10/02/2020 21:30:00,3B-08t,Temp,25.2,,10/02/2020 21:30:00
10/02/2020 22:40:00,3A-01t,Temp,25.2,,10/02/2020 22:40:00
10/02/2020 22:40:00,3A-02t,Temp,25.3,,10/02/2020 22:40:00
10/02/2020 22:40:00,3A-03t,Temp,25.1,,10/02/2020 22:40:00
10/02/2020 22:40:00,3A-04t,Temp,25.6,,10/02/2020 22:40:00
10/02/2020 22:40:00,3A-05t,Temp,25.2,,10/02/2020 22:40:00
10/02/2020 22:40:00,3A-06t,Temp,25.3,,10/02/2020 22:40:00
10/02/2020 22:40:00,3B-07t,Temp,24.9,,10/02/2020 22:40:00
10/02/2020 22:40:00,3B-01t,Temp,25.2,,10/02/2020 22:40:00
10/02/2020 22:40:00,3B-02t,Temp,25.5,,10/02/2020 22:40:00
10/02/2020 22:40:00,3B-03t,Temp,25.3,,10/02/2020 22:40:00
10/02/2020 22:40:00,3B-04t,Temp,25.5,,10/02/2020 22:40:00
10/02/2020 22:40:00,3B-05t,Temp,25.1,,10/02/2020 22:40:00
10/02/2020 22:40:00,3B-06t,Temp,25.5,,10/02/2020 22:40:00
10/02/2020 22:40:00,3A-07t,Temp,25.1,,10/02/2020 22:40:00
10/02/2020 22:40:00,3A-08t,Temp,25.7,,10/02/2020 22:40:00
10/02/2020 22:40:00,3B-08t,Temp,25.2,,10/02/2020 22:40:00
10/02/2020 23:50:00,3A-01t,Temp,25.1,,10/02/2020 23:50:00
10/02/2020 23:50:00,3A-02t,Temp,25.3,,10/02/2020 23:50:00
10/02/2020 23:50:00,3A-03t,Temp,25,,10/02/2020 23:50:00
10/02/2020 23:50:00,3A-04t,Temp,25.6,,10/02/2020 23:50:00
10/02/2020 23:50:00,3A-05t,Temp,25.2,,10/02/2020 23:50:00
10/02/2020 23:50:00,3A-06t,Temp,25.3,,10/02/2020 23:50:00
10/02/2020 23:50:00,3B-07t,Temp,25,,10/02/2020 23:50:00
10/02/2020 23:50:00,3B-01t,Temp,25.2,,10/02/2020 23:50:00
10/02/2020 23:50:00,3B-02t,Temp,25.5,,10/02/2020 23:50:00
10/02/2020 23:50:00,3B-03t,Temp,25.3,,10/02/2020 23:50:00
10/02/2020 23:50:00,3B-04t,Temp,25.4,,10/02/2020 23:50:00
10/02/2020 23:50:00,3B-05t,Temp,25.1,,10/02/2020 23:50:00
10/02/2020 23:50:00,3B-06t,Temp,25.4,,10/02/2020 23:50:00
10/02/2020 23:50:00,3A-07t,Temp,25.1,,10/02/2020 23:50:00
10/02/2020 23:50:00,3A-08t,Temp,25.7,,10/02/2020 23:50:00
10/02/2020 23:50:00,3B-08t,Temp,25.2,,10/02/2020 23:50:00
10/03/2020 02:00:00,3A-01t,Temp,25.2,,10/03/2020 02:00:00
10/03/2020 02:00:00,3A-02t,Temp,25.4,,10/03/2020 02:00:00
10/03/2020 02:00:00,3A-03t,Temp,25,,10/03/2020 02:00:00
10/03/2020 02:00:00,3A-04t,Temp,25.6,,10/03/2020 02:00:00
10/03/2020 02:00:00,3A-05t,Temp,25.2,,10/03/2020 02:00:00
10/03/2020 02:00:00,3A-06t,Temp,25.2,,10/03/2020 02:00:00
10/03/2020 02:00:00,3B-07t,Temp,24.9,,10/03/2020 02:00:00
10/03/2020 02:00:00,3B-01t,Temp,25.3,,10/03/2020 02:00:00
10/03/2020 02:00:00,3B-02t,Temp,25.5,,10/03/2020 02:00:00
10/03/2020 02:00:00,3B-03t,Temp,25.3,,10/03/2020 02:00:00
10/03/2020 02:00:00,3B-04t,Temp,25.4,,10/03/2020 02:00:00
10/03/2020 02:00:00,3B-05t,Temp,25.1,,10/03/2020 02:00:00
10/03/2020 02:00:00,3B-06t,Temp,25.5,,10/03/2020 02:00:00
10/03/2020 02:00:00,3A-07t,Temp,25,,10/03/2020 02:00:00
10/03/2020 02:00:00,3A-08t,Temp,25.7,,10/03/2020 02:00:00
10/03/2020 02:00:00,3B-08t,Temp,25.2,,10/03/2020 02:00:00
10/03/2020 03:10:00,3A-01t,Temp,25.4,,10/03/2020 03:10:00
10/03/2020 03:10:00,3A-02t,Temp,25.5,,10/03/2020 03:10:00
10/03/2020 03:10:00,3A-03t,Temp,25.2,,10/03/2020 03:10:00
10/03/2020 03:10:00,3A-04t,Temp,25.6,,10/03/2020 03:10:00
10/03/2020 03:10:00,3A-05t,Temp,25.2,,10/03/2020 03:10:00
10/03/2020 03:10:00,3A-06t,Temp,25.3,,10/03/2020 03:10:00
10/03/2020 03:10:00,3B-07t,Temp,25,,10/03/2020 03:10:00
10/03/2020 03:10:00,3B-01t,Temp,25.5,,10/03/2020 03:10:00
10/03/2020 03:10:00,3B-02t,Temp,25.6,,10/03/2020 03:10:00
10/03/2020 03:10:00,3B-03t,Temp,25.3,,10/03/2020 03:10:00
10/03/2020 03:10:00,3B-04t,Temp,25.5,,10/03/2020 03:10:00
10/03/2020 03:10:00,3B-05t,Temp,25.2,,10/03/2020 03:10:00
10/03/2020 03:10:00,3B-06t,Temp,25.6,,10/03/2020 03:10:00
10/03/2020 03:10:00,3A-07t,Temp,25.1,,10/03/2020 03:10:00
10/03/2020 03:10:00,3A-08t,Temp,25.7,,10/03/2020 03:10:00
10/03/2020 03:10:00,3B-08t,Temp,25.3,,10/03/2020 03:10:00
10/03/2020 04:20:00,3A-01t,Temp,25.4,,10/03/2020 04:20:00
10/03/2020 04:20:00,3A-02t,Temp,25.5,,10/03/2020 04:20:00
10/03/2020 04:20:00,3A-03t,Temp,25.2,,10/03/2020 04:20:00
10/03/2020 04:20:00,3A-04t,Temp,25.6,,10/03/2020 04:20:00
10/03/2020 04:20:00,3A-05t,Temp,25.2,,10/03/2020 04:20:00
10/03/2020 04:20:00,3A-06t,Temp,25.3,,10/03/2020 04:20:00
10/03/2020 04:20:00,3B-07t,Temp,24.9,,10/03/2020 04:20:00
10/03/2020 04:20:00,3B-01t,Temp,25.5,,10/03/2020 04:20:00
10/03/2020 04:20:00,3B-02t,Temp,25.6,,10/03/2020 04:20:00
10/03/2020 04:20:00,3B-03t,Temp,25.3,,10/03/2020 04:20:00
10/03/2020 04:20:00,3B-04t,Temp,25.5,,10/03/2020 04:20:00
10/03/2020 04:20:00,3B-05t,Temp,25.2,,10/03/2020 04:20:00
10/03/2020 04:20:00,3B-06t,Temp,25.7,,10/03/2020 04:20:00
10/03/2020 04:20:00,3A-07t,Temp,25.1,,10/03/2020 04:20:00
10/03/2020 04:20:00,3A-08t,Temp,25.7,,10/03/2020 04:20:00
10/03/2020 04:20:00,3B-08t,Temp,25.3,,10/03/2020 04:20:00
