"","sa1","sa2","sa3","sa4","sa5","sa6","sa7","sa8","sa9","sa10","sa11","sa12","sa13","sa14","sa15","sa16","sa17","sa18","sa19","sa20","sa21","sa35","sa36","sa37","sa38","sa39","sa40","sa41","sa42","sa43","sa44","sa45","sa46","sa47","sa48","sa49","sa50","sa51","sa52","sa56","sa57","sa59","sa60","sa62","sa63"
"PWY-5100",0.00132029496305188,0.00231843195490998,0.00172884350706788,0.0025203872842978,0.0018556691491689,0.00164795183634407,0.0010668148122785,0.00458332596690934,0.00556602832213561,0.00161125916221826,0.00151065727198422,0.00128497540280018,0.00125442993826755,0.00188970224924599,0.00287485175630268,0.000900876207763054,0.0054840041854115,0.00199358060639053,0.00235195322568351,0.00161319058018746,0.00489813964894786,0.00188520397290315,0.00140855176108409,0.0048099193926341,0.00182952337766381,0.0017275009325205,0.00536296482488198,0.00255184501827978,0.00180577959397393,0.00565174057877844,0.00251173712919929,0.0024797057150052,0.00453168887903719,0.00307105288667845,0.00174501213344254,0.00566393265717598,0.00389327403349757,0.00197676365417942,0.0062560586934446,0.00119433604664622,0.00180279990411914,0.0015650449531665,0.00196434096669461,0.00260263152405558,0.00219006935448589
"PWY-5101",0.00881056139359302,0.00958656802233191,0.00878355203667147,0.00885217396685763,0.0101912471699933,0.0102389233285114,0.00910975119960984,0.00830304731281665,0.00916472222832377,0.00916609268801951,0.00884101011096282,0.00897363760415922,0.0100164270773441,0.00870767954584802,0.00956941150033514,0.00971161757168498,0.0087009419439817,0.00864264837982876,0.007528783041922,0.00889679616358979,0.00880683799703386,0.00874444484000042,0.00867311812751931,0.00822713705744995,0.00859133572093695,0.0101972555842907,0.00814316501777305,0.00819628533465754,0.00945438578184153,0.0080718448866737,0.0089627611060368,0.0090558042227886,0.0091744121947209,0.00902644200708545,0.00886760758610152,0.00800259030011844,0.00822051925156696,0.00756438931498964,0.00862095556051657,0.00970873947907843,0.00808862926701162,0.0100935554148864,0.00883005610204421,0.00972872951383843,0.00912024285908323
"PWY-5103",0.00747228941165968,0.00835729937695238,0.00762578434314369,0.00730408869849091,0.0082343490723819,0.00810668740536977,0.0078527159186238,0.00692380021139433,0.00763128211483964,0.00783698644715177,0.00766048893516206,0.00735333797934841,0.00835155902947841,0.00758793001600319,0.0076768064973058,0.00780481245925485,0.00736792806793934,0.0074014154861467,0.00602999304594286,0.0073309975888649,0.0074987392726365,0.00754014368773876,0.00736331345807628,0.00698164655013309,0.00706495901061978,0.00822988747789226,0.0070436413030014,0.00708238415484455,0.00785213915914203,0.0068805194285679,0.00768880782158703,0.00741389808422535,0.00748480417503177,0.0078149013197927,0.0074857107687229,0.00683921986724821,0.00711976569475866,0.00658090175192669,0.00753654817665764,0.00798510214260526,0.00699008495082066,0.00780705922194245,0.00748377945855179,0.00757737926060744,0.00787930640277458
"PWY-5104",0.00173224148537237,0.00369260260239196,0.0027790678578525,0.00347227477175327,0.0028057998827954,0.00391309093435303,0.00143063892989318,0.0063696454769675,0.00849041695228502,0.00213309978972911,0.00202830052175983,0.00214093042040198,0.00174667759049927,0.0025064511519273,0.00628593645823584,0.00398080884317769,0.00717706916540761,0.00260650443169177,0.00335902930116681,0.00290635989294663,0.00612166612048202,0.00281179835557732,0.00196713552363951,0.00697997870192128,0.00281505105957309,0.00233699466544345,0.006770842600727,0.00331575713408556,0.00243171892502731,0.00677762150557865,0.00345470266407194,0.00352646846640426,0.00637284855807962,0.0043697818791433,0.00285639998329841,0.0070420973115725,0.00523533448968579,0.00274048278102369,0.00798265463606607,0.0019328031793052,0.0024365612931593,0.00221427136294684,0.00265362298179464,0.00365111523485536,0.00321273313543483
"PWY-5121",0.00482377044762185,0.00569814558433569,0.00471772050281397,0.00490816431031574,0.00505425786679622,0.00430771428553541,0.00386460154445302,0.00470973609250011,0.00521141658314025,0.00523263565821473,0.0047866472921743,0.00479560252575412,0.00534980372861157,0.00498768542087738,0.00479804641729811,0.00564065934832323,0.00528334749745492,0.00495384958752276,0.00420413707007718,0.00510410240925735,0.00559563493773343,0.00505819377887708,0.00393271657926485,0.00513064896822542,0.00506343029948239,0.00583277697128329,0.00542413501655575,0.00560955376939846,0.00463769524401071,0.00564451105624264,0.0056233759989152,0.00538413705643686,0.00479746231373287,0.00587683401049354,0.00459736788919935,0.00530853775291325,0.00612208222579972,0.00637350062643248,0.00605667341616337,0.00417769703318135,0.00536787450322953,0.00430840670394234,0.00451271500115285,0.00437991670420236,0.00497289152453521
"PWY-5154",0.00466982325896624,0.00458408745282475,0.00525487258343025,0.00505067296374674,0.00538876555857629,0.00618022607704045,0.00545099138388812,0.00423591372009836,0.00419042379374683,0.0046366905688779,0.00480810072596384,0.00518619223324772,0.00540760589177154,0.00425339711254461,0.00618445373394475,0.00581892562677642,0.00413946934233977,0.00424881991630902,0.00489514321038064,0.00485363076920936,0.00342925422169841,0.00506371748772543,0.00501770531621129,0.00462614119716573,0.00461728670161716,0.00448487380236032,0.00448011318760043,0.0038029882458979,0.00495451491008506,0.00431532463729886,0.00466155468370856,0.00446753276686212,0.00514075952215218,0.00446277189305295,0.00509416224676726,0.00439408888597383,0.00425015306001352,0.00414877501170466,0.00461130548415784,0.00552181059088285,0.00498283881333169,0.00538760238137619,0.00548377850701681,0.00543212418434468,0.00537641748492227
"PWY-5177",0,0,0,0,0,0,0,0.000441364698157572,0.00112411489124328,0,0,0,0.000112125992569703,0,0.000568374389772448,0,0,0,0,0.000277975925020469,0,0,0,0.000366608756754055,0,0,0.000184422115863348,0,0,0,0,0,0.000220758719406748,0,0,0.000640390979967558,0.000341096587145983,0,0.00020226424191093,0,0,0,0,0,0
"PWY-5178",0,8.5977723600921e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216547172661579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5180",0.000118606416351419,0.000301647749311213,0,0,0,0.000548405994552735,4.28631217915307e-05,0,0.000578142110529151,0,0,0.000736195975891109,0.000234890482628852,0,0,0.000854338891636593,0.000513690572679177,0,0,0.000217085678335067,0.000581520141478107,0,0.000586464360678535,0.000303591896284729,0.00037978011864182,0.000705247246487269,0.000227145674099572,0,0.000329656230085447,0.000359278935919263,0,0.000495497389179159,0.000297625162893869,0,0,0,0,0,0.000572320960743736,0.000581857225178144,0,0,0.000584998495451978,0.00111567724410956,0
"PWY-5181",0.000169251820412598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018845255357496,0,0,0,4.91908008959497e-05,0.000182128999588806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5182",0.000118606416351419,0.000301647749311213,0,0,0,0.000548405994552735,4.28631217915307e-05,0,0.000578142110529151,0,0,0.000736195975891109,0.000234890482628852,0,0,0.000854338891636593,0.000513690572679177,0,0,0.000217085678335067,0.000581520141478107,0,0.000586464360678535,0.000303591896284729,0.00037978011864182,0.000705247246487269,0.000227145674099572,0,0.000329656230085447,0.000359278935919263,0,0.000495497389179159,0.000297625162893869,0,0,0,0,0,0.000572320960743736,0.000581857225178144,0,0,0.000584998495451978,0.00111567724410956,0
"PWY-5188",0.00600970079391841,0.00625449661588129,0.00668274923533744,0.00579534819017235,0.00615123280015508,0.00581027121800754,0.00668035628513698,0.00560351418696837,0.00508984535851467,0.00626722562110637,0.0064141680169275,0.00604990033711528,0.00649164377946831,0.006537205656248,0.00641402577127841,0.00585336849110865,0.00561269279100949,0.00640242825965386,0.00513880700057706,0.00550365192789086,0.00607457536273995,0.00659262948399789,0.00599082769034153,0.00565866198314169,0.00654551506233883,0.00660055729961867,0.00567421556990542,0.00682599133682211,0.00630697726607115,0.00568701497056462,0.0065112011528504,0.00600877175122226,0.00579926162637796,0.00691654871779902,0.00625913027481905,0.0055641770670622,0.00685439794370666,0.00666376736653232,0.00590254939561766,0.00625092051141739,0.00636454585070279,0.00568274913153288,0.00624903756423418,0.0054269826138405,0.00670487515010393
"PWY-5189",0.00586202043905011,0.00612633703943365,0.00602357543063165,0.00541450725405626,0.00611546247711419,0.00536092395394073,0.00588863463538518,0.0053641079592212,0.00492758235921879,0.0059441283446657,0.00636664061181519,0.00578623941725728,0.00631005762283927,0.00623512460868394,0.00614857488855081,0.00628559684435703,0.00557027395578334,0.00636672879129103,0.00500689730962535,0.00549776137232601,0.00596655007023138,0.00649070153974825,0.00581266093947129,0.00549587288955633,0.00624098855113945,0.00642687863153125,0.00562621710678804,0.0068066273818003,0.00572261059045611,0.00558582846286372,0.00644166389744212,0.00589793543162878,0.00553099548222521,0.00676397478850124,0.00560292477134972,0.00543754301601931,0.00671279017033953,0.00654671001821736,0.00574098696123126,0.00581636497301512,0.00623576619412457,0.0053648822002162,0.00593512623251589,0.00517271628912707,0.00622409398808462
"PWY-5198",0,8.23625839730186e-05,0.000517840588755779,0.000243153007793511,0.000127092064558135,0,0.00010812789788293,0,0,0,3.38938970512148e-05,0.00052271004355369,0,0.000247043757144357,0,0.000477708397115273,3.54144097548805e-05,0,0,0.000230819743129411,0,0.000290273870808873,0.000695117775417681,2.22140701256239e-05,0.000621811388552212,0.000140455252453684,4.42755171878485e-05,3.38908097841256e-05,0,0,9.76281631614023e-05,0,0,0,0.0010413259169428,0,0,0,0,0.000480635449121515,0,0,0,0.000405739186555467,0
"PWY-5265",0,0,0,0,0,0,0,0.00224263993534062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5304",0.000293378563631937,0.00177150038445091,0.000636147552825795,0.000164192269995598,0.000936684177642186,0.000177377195025199,0.000193320735272986,0.00112404220204503,0.00139715171710633,0.000203609911106981,0.000623479818605231,9.14435111992911e-05,0.000757716208852732,0.000222214994210992,0.00118935518251775,0.00130431873754184,0.000577547631146002,0.000245969699606768,0.000289970916932736,0.000793897151802228,0.000326843529427804,8.25271478252849e-05,0.000662298792822744,0.000754871588844373,0.000162389025747092,8.33636096497296e-06,0.000715684594527317,0.000209576455704681,0.000378637414520481,0.000618743561825399,0,0.000184246016149597,0.000730018137182962,0.000236537953401268,0.000333494571991557,0.00162268584532092,0.000352714295010303,0.000309054832090245,0.00124397422187972,0.000329850272405524,3.68312779529704e-05,0.00056498445529931,0.000126380159837714,0.000310642940474835,0.000154243685131244
"PWY-5345",0.00535450980167723,0.00518198438610696,0.0059558413914546,0.00518420774876605,0.00503305798853221,0.0054423974844559,0.00581114000231823,0.00449076814052762,0.00473431631802771,0.00563737302478599,0.00585188127279093,0.0054074815448988,0.00531436205063562,0.00547302407794452,0.00574757609475297,0.00514527784983716,0.00493856677352548,0.00570835598312408,0.00424760665301179,0.00473175719687197,0.00505811778041253,0.00512158054979196,0.0054781395973538,0.00520686715991837,0.00492590032739522,0.0046604771828351,0.00539670140475263,0.00525754570023273,0.00559926690995782,0.00551847694258053,0.00543926313211072,0.00513695736032602,0.00509970768089578,0.00541873289829442,0.0051821792023619,0.00502348587247461,0.00426525936679284,0.0048250533036684,0.0051348398859615,0.00586411060572387,0.00564505887888814,0.00590255811129365,0.00582510549955483,0.0054899397353791,0.00581413072141435
"PWY-5347",0.00360782286706792,0.00109881505509345,0.00350923752973118,0.00442106688057363,0.00265210457559062,0.00311792947848769,0.00322500864401155,0.00357819510980571,0.00355132389692309,0.00258964046992585,0.00317959045962271,0.00374593956673168,0.00221707159932025,0.00294921441960762,0.0046466480948376,0.00288009159516157,0.0037925673481326,0.00357562161256721,0.00433957457419702,0.00435499188035389,0.00248885726129784,0.00237138850054078,0.0025002233596771,0.00263448232204118,0.00200837130069053,0.00308652712047258,0.00268014994176525,0.00316540703821104,0.00305520916985865,0.00309014154724138,0.0014111187834077,0.00276330571802974,0.00252406872713639,0.00181881466819422,0.003624209047209,0.00236655958323306,0.0011295641230974,0.00145676361719952,0.00264158373591427,0.00312832030780154,0.0026554793671868,0.00364715834641624,0.00142672862233283,0.00363461475158178,0.00257566982370965
"PWY-5384",0.00330787581680936,0.00282623918904725,0.00147466757887012,0.00247680368222625,0.00206927651091925,0.00119127533560991,0.00189203529775172,0.00252334606509215,0.00181675459411994,0.00378237421425946,0.00238764973740933,0.00207510576571399,0.00281652114336047,0.00310190145882205,0.00011798197016444,0.00221010123471954,0.0024911228527335,0.00385994589415134,0.00305254938180868,0.00265404968247729,0.00359137702615585,0.00180054430002082,0.00165788287111512,0.00265196589287093,0.00162815991502121,0.00387949712442772,0.00278362525892351,0.00225007323531485,0.00288304625665065,0.00307916629246891,0.0030459172618393,0.00322046712426649,0.00107350897718648,0.00222191046681548,0.00140642074456323,0.00195472035221433,0.00295948075971585,0.00249186409184039,0.00138489437067421,0.00108400247492263,0.00228203878698699,0.00179099710887325,0.0018788183458683,0.00200475492405729,0.00162316188164052
"PWY-5392",0,0,0,0,0,0,0,0,0,0,0,8.57705780223138e-05,0,0,0,0.000860119030192359,0,0,0,0.000536523138716844,0,0,0,0,0.000154541940388329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5415",0.000100196526746646,0.000105470771394458,0,0,0,0.000528036456611114,3.64196042407758e-05,0,0.000368883169075386,0,0,0.000318533745395541,0.00021841718167804,0,0,3.693737764828e-05,0.00020367872378124,0,0,0.000129527377489413,0.000362709412978116,0,0.000541281840573357,0.00025267185463367,0.000333634838905244,0.000537147774261661,0.000198469179820188,0,0.000286007198881131,0.000139694829139882,0,0.00028550897168233,0.000163093695188418,0,0,0,0,0,0.000540293411746621,0.00040057282769297,0,0,0.000505062845203025,0.000910907793708977,0
"PWY-5417",9.02577992407747e-05,8.50232582120809e-05,0,0,0,0,0,0,0,0,0,0,3.80848935725228e-05,0,0,4.320238451193e-06,0,0.000134456143742799,0.00184591242242546,0.000200683964077156,0,0,2.27579954320045e-05,0.000180789787735506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5419",0.000159670489977652,0.000225632845655837,0.000120310823318411,0.000129116143933309,0.000172253847020736,0.00027315045065545,0,0.000480156859860035,0.000310358269862735,0.000163629528356307,0.000157854716565196,0,0.000216982620254926,0,0.000415315855776857,0.000116995199592078,0.000384126528555685,0.000171169755384326,0,0.000342525617694792,0.000478362587387491,0.000120888929503092,0.000478610335659471,0.000259187460452656,0.000158698004149061,3.22549985838756e-05,0.00017623931700611,0.000203834938899031,5.63787707338803e-05,0.000225458139051177,3.07179380384781e-05,0,0.000453153644281319,0,0.000420061975967408,0.000101452643138387,0.000256532134148274,0,0.0005957724311443,0.000337596332040459,4.36062505012464e-05,0.000263639829243339,0.000653562959343945,0.000572552356321214,4.19661368849311e-05
"PWY-5420",0.000112028776318359,0.000128536545905988,0,0.000213451460404487,0,0.000340204367501696,0,3.7537711556995e-05,0.000397606779712931,0,0,0,0.000228430506871944,0,0,0.000112289013169044,0.000294475650583043,0,0,0.000155217450668752,0.000404661818294385,0,0.000524127211192303,0.000289037252916993,0.000216250738594045,5.45219950341725e-05,0.000213915040749948,0,8.90398327399998e-05,0.000289319563812051,0,0,0.000204616074546395,0,0,0,0,0,0.000603649161761302,0.000362719954574467,0,0,0.00062804134432362,0.000682540144015215,0
"PWY-5430",0,0.000103392294899126,0,0,0,0,0,0,0.000349014390533846,0,0,0,0.000128314551108891,0,0,0,0.00015802937317839,0,0,0.000139083132982525,0.00034719945076146,0,0.000345614607300914,0.00028848918292196,0,0,0.00019349571290146,0,0,0,0,0,0,0,0,0,0,0,0.000586124557844441,0,0,0,0,0,0
"PWY-5431",9.02577992407747e-05,8.50232582120809e-05,0,0,0,0,0,0,0,0,0,0,3.80848935725228e-05,0,0,4.320238451193e-06,0,0.000134456143742799,0.00184591242242546,0.000200683964077156,0,0,2.27579954320045e-05,0.000180789787735506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-5484",0.0067289642388262,0.00719355873335928,0.00588691189229918,0.00486009692436335,0.00534253743494903,0.0046181947872936,0.00638219910445963,0.00696312640438191,0.00631947953042924,0.00699245156438418,0.00608050833433934,0.00568201257865681,0.00665622547367678,0.00762903002600063,0.00667052604048295,0.00565154231945622,0.00650027970084567,0.00731020388426486,0.00542813972057971,0.00559622711020266,0.00730934640727773,0.00655610529997605,0.00609530567139662,0.00607476599377305,0.00676072736843435,0.00783271814700301,0.00633929169999195,0.00658365185016965,0.00644608306233367,0.00656492576781889,0.00721507603286006,0.00692844882683011,0.00620010601071557,0.00719405890923046,0.0061599453860198,0.00696901954922901,0.00729820813857371,0.00734844184224086,0.00666303293536505,0.00525764806514236,0.00590408862478358,0.00506440736640978,0.00570293094492997,0.00461251427134463,0.00534941826759304
