"","SEnd.1A.02.WMS","SEnd.1B.05.WMS","SEnd.1C.04.WMS","SEnd.1C.06.WMS","SEnd.1D.07.WMS","SEnd.2C.04.WMS","SEnd.2C.06.WMS","SEnd.2D.05.WMS","SEnd.2D.07.WMS","SEnd.2D.09.WMS","SEnd1.WAT","SEnd2.WAT","SEnd3.WAT","SSt1.1A.COR","SSt1.1A.GEL","SSt1.WMS","SSt2.1B.COR","SSt2.1B.GEL","SSt2.WMS","SSt3.1C.COR","SSt3.1C.GEL","SSt3.WMS","SSt4.1D.COR","SSt4.1D.GEL","SSt4.WMS","SSt5.2C.COR","SSt5.2C.GEL","SSt5.WMS","SSt6.2D.COR","SSt6.2D.GEL","SSt6.WMS","WEnd1.WAT","WEnd2.WAT","WEnd3.WAT","WSt1.1A.04.GEL","WSt1.1A.COR","WSt1.WMS","WSt2.1A.05.GEL","WSt2.1C.COR","WSt2.WMS","WSt3.1A.06.GEL","WSt3.2C.COR","WSt3.WMS"
"ASV612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134181607865818
"ASV392",0,0,0,0,0,0.0306254029658285,0,0,0,0,0.0120874012087401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV23",0,0.0233120738948757,0.0121680245476669,0,0.0387551379917792,0,0,0,0,0,0,0,0,0,0,0.0447478194918468,0,0,0.0240723038150691,0,0,0.025667483554753,0,0,0.0870131561807998,0,0,0.0979118329466357,0,0,0.0164126611957796,0,0,0,0,0,0,0,0,0,0,0,0
"ASV662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314153439153439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV157",0,0.0301297558829998,0.00444397418262618,0,0.00892542571931885,0.00145067698259188,0,0,0,0,0,0,0,0,0,0,0,0,0.0281567741374815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247189153439153,0,0,0,0,0,0.0190231362467866,0,0,0.0337388483373885,0,0,0,0,0,0,0,0,0,0,0.0155846947549441,0,0.0242975430975974,0,0,0,0,0,0.0356275303643725
"ASV775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108313817330211,0,0,0
"ASV20",0,0,0,0,0.000704638872577804,0,0,0,0,0,0,0,0,0,0,0.0267981291872077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078417955385247,0,0.0135488083578191,0,0,0,0,0,0,0,0,0
"ASV245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340027627244714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166170634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142741281427413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312230835486649,0,0.0016122098022356,0,0,0,0,0,0,0,0.00115673799884326
"ASV745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158189827793352,0,0,0,0.00514201762977473,0,0,0,0,0,0,0,0,0
"ASV971",0.00325274725274725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723501748462559,0.0291276346604215,0,0.0187832142202675,0.00983227299016773
"ASV841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777116402116402,0,0.0066079295154185,0,0,0,0,0,0,0.00762368207623682,0,0,0.0121134842205929,0,0,0,0,0,0,0.00342801175318315,0,0,0,0,0,0.00351288056206089,0.00654926502692476,0,0
"ASV460",0,0,0,0.00830996156642775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114958259203503,0,0.00652954619653934,0.00462166809974205,0,0,0,0,0,0,0,0
"ASV675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318775900541919,0,0,0,0,0,0,0,0,0,0.013302565494774,0,0,0,0,0,0
"ASV313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229704216488357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214961306964746,0,0.0298629021311253,0,0,0,0,0,0
"ASV585",0.0153846153846154,0,0,0,0,0,0.00701016473887136,0,0,0,0,0,0,0,0,0,0,0,0.00199878334926566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291832010582011,0,0,0,0,0,0,0,0,0,0,0,0.043247263840187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189491817398794,0,0,0,0,0,0,0,0,0,0
"ASV945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665044606650446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173410404624277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1056",0,0,0.00232779600042324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301991511589945,0,0,0,0,0,0,0,0,0
"ASV634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707875110605486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11430972893465,0,0,0.0241645244215938,0,0,0.0650446066504461,0.0272241761104598,0,0.0224205716714483,0,0,0,0,0,0,0,0.0271926053310404,0,0,0.0340335017282638,0.00651151573616303,0,0.0555959831174502,0,0
"ASV170",0.0315604395604396,0,0,0.0446660434195492,0.0414562536699941,0,0,0,0,0.0222781171397772,0,0,0,0,0,0,0,0,0.0118188928478318,0,0,0.0318586353669547,0,0,0,0,0,0.0254060324825986,0,0,0.0201641266119578,0,0,0,0,0,0,0,0,0,0,0,0
"ASV209",0,0.0314493072355399,0,0,0.00822078684674104,0,0.0168243953732913,0,0.0184960172809505,0,0,0,0,0,0,0,0,0,0,0,0,0.0145750032245582,0,0,0,0,0,0.00765661252900232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258397932816537,0,0,0,0,0,0,0,0,0,0
"ASV665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248015873015873,0,0.00645059786028949,0,0,0,0.0057840616966581,0,0.0067651771408225,0.00794809407948094,0,0,0,0,0,0.0200240288346015,0,0,0,0,0,0,0,0,0.00494392861449415,0,0,0,0
"ASV270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261979095968508,0,0,0.0357142857142857,0,0,0
"ASV1034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328656301352547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV416",0,0,0,0.00633634569440116,0,0,0,0,0,0,0,0,0,0,0,0.018708127923145,0,0,0.00417137394629356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV107",0,0,0,0,0,0,0,0,0.0256514108275955,0,0,0,0,0,0,0,0,0,0.0328495698270618,0,0,0.0481104088739843,0,0,0.0149798098215449,0,0,0,0,0,0.0175849941383353,0,0,0,0,0,0,0,0,0,0,0,0
"ASV147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358527131782946,0,0,0,0.00732998506854893,0,0,0,0,0,0
"ASV246",0,0,0,0.0144385582216682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109950522264981,0
"ASV932",0,0.00472839234660216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV127",0,0,0,0,0,0,0,0.0536734978391189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV289",0.0203956043956044,0,0,0.0124649423496416,0,0,0,0,0,0,0,0,0,0,0,0.00948047023132347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157383331052415,0,0,0,0,0,0,0,0,0,0,0
"ASV268",0,0.0271607653397845,0,0,0,0.00290135396518375,0,0,0,0.00772547610492275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183665494333724,0.00730067243035543,0,0,0.0105440742302826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV60",0.0137142857142857,0,0,0.0151656798587307,0.0387551379917792,0,0.0150718541885734,0.0054370556252614,0.00796543809909545,0.0418613007545814,0,0,0,0,0,0.0304639110099861,0,0,0.0113843747284262,0,0,0,0,0,0,0,0,0.0230858468677494,0,0,0.0520515826494724,0.0104009853565075,0,0,0,0,0,0,0,0,0,0,0
"ASV306",0.00931868131868132,0,0,0.023060143346837,0,0,0.0147213459516299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135582010582011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV652",0,0,0,0.00238911395034798,0.012096300645919,0,0,0,0,0,0,0,0,0,0,0.00176968777651372,0,0,0.00643086816720257,0,0,0,0,0,0.00872736746124788,0,0,0.004292343387471,0,0,0.00996483001172333,0,0,0,0,0,0,0,0,0,0,0,0
"ASV623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129930394431555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175174490214862,0,0,0,0,0,0,0,0,0,0,0
"ASV871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074448285030577,0,0.00439110070257611,0,0,0
"ASV804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181924028525688,0,0
"ASV1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302652661563112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265283974436272,0,0,0,0
"ASV503",0,0,0,0,0,0,0,0,0,0,0.0128622346195568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865164871041463,0,0,0,0,0,0,0,0,0
"ASV340",0,0,0,0.0218136491118729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608325367167811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289812646370023,0,0,0
"ASV643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153179190751445,0,0,0.00605305323126224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV256",0.00545054945054945,0,0,0,0,0,0.0192779530318962,0.0107346995678238,0,0,0,0,0,0,0,0.012387814435596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180539273153576,0,0,0,0,0,0,0,0,0,0,0,0
"ASV507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194086231600886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010536925050394,0
"ASV562",0.0036043956043956,0,0,0,0.00246623605402231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018774559743851,0,0
"ASV616",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435052827843381,0,0.00139046896726078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183031869078381,0.00432582435520731,0,0,0,0,0,0,0,0,0
"ASV947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474262579525737
"ASV374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644671975729996,0,0,0.0155557486747197,0,0,0.0254095188959113,0,0,0,0,0,0.00754060324825986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV177",0,0,0,0,0,0.0493230174081238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03573264781491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148323301805675,0,0.0404506583412515,0,0,0,0,0,0
"ASV387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274167705180701,0,0,0,0,0,0,0,0,0,0,0,0,0.0362785254534816,0,0,0,0,0,0,0
"ASV384",0,0,0,0,0,0.0311089619600258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269343780607248,0,0,0.019275145920999,0,0,0,0,0,0
"ASV141",0,0,0.0120622156385568,0.00997195387971331,0,0,0.0322467577988083,0,0.0209261509383016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313090985501156,0,0,0,0,0,0.0089213300892133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV239",0.0229450549450549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV32",0,0,0,0,0,0,0,0,0,0,0.0949945761661243,0,0.123692307692308,0,0,0.00176968777651372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820274240940255,0,0,0,0,0,0,0,0,0
"ASV346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669642857142857,0,0.0165198237885463,0,0,0.00404624277456647,0.0134961439588689,0,0,0.013463098134631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127341920374707,0,0,0
"ASV876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010566762728146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547420281921445,0,0,0,0,0,0,0,0,0,0,0
"ASV323",0,0.0207829338025071,0.0209501640038091,0.0127765659083827,0,0,0,0,0.0338868637775078,0.0271289974847287,0,0,0,0,0,0,0,0,0.018771182758321,0,0,0,0,0,0.0240979549303113,0,0,0.0139211136890951,0,0,0.0215709261430246,0,0,0,0,0,0,0,0,0,0,0,0
"ASV632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117153912295787,0,0,0,0,0,0,0,0
"ASV866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687326661039431,0,0,0,0
"ASV70",0,0.0145150648779415,0.0139667760025394,0.00934870676223122,0,0,0,0.00557646730796041,0.0130957202646146,0,0,0,0,0,0,0,0,0,0.0144260015642652,0,0,0,0,0,0,0,0,0,0,0,0.0180539273153576,0,0,0,0,0,0,0,0,0,0,0,0
"ASV81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537226646441663,0,0,0,0,0,0.030568812072746,0,0,0.016021883548261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237268518518519,0,0,0,0,0,0.0266066838046272,0,0,0,0,0,0.0695994049516523,0,0,0,0,0,0,0,0.0299871023215821,0,0,0.0792342462111141,0,0.0039519906323185,0.084121670790278,0,0
"ASV39",0,0,0,0,0,0,0,0,0,0,0,0.078420467185762,0.0804102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062015503875969,0.0288116225922298,0,0,0,0,0,0,0,0,0
"ASV412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152116402116402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967325881341359,0,0,0,0,0,0,0,0
"ASV892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172265288544358,0.00432582435520731,0,0,0,0,0,0,0,0,0
"ASV210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680815297331372,0,0,0.00925449871465296,0,0,0.0463909164639092,0,0,0.0111571565189672,0,0,0.0156187424909892,0,0,0,0,0,0,0,0,0.00494392861449415,0,0,0,0
"ASV1062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305632367923155,0,0
"ASV571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265710670603121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795851923308815,0,0,0,0
"ASV354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279184343779937,0,0.00318315377081293,0,0,0,0,0.0018087543711564,0,0,0,0
"ASV896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424420502775057,0,0,0,0,0,0,0,0,0
"ASV1050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485027414592999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647773279352227
"ASV944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592485549132948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238226131574125,0
"ASV105",0,0,0,0,0,0,0,0,0,0,0,0.0504263997033741,0.0576410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760582010582011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294179449464173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039209435766656,0,0,0,0,0,0,0.00318315377081293,0,0,0,0,0,0,0,0,0
"ASV573",0,0,0,0.0129843149475434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325648039598802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279930595720069
"ASV726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778816199376947,0
"ASV1079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214890658576665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141652906926219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV521",0,0,0,0,0,0,0,0,0,0,0,0.00278086763070078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213700234192037,0,0,0
"ASV62",0.0346373626373626,0.042005718055861,0,0.00976420484055261,0.0454492072812683,0,0.0464423413950228,0,0,0,0,0,0,0,0,0.0305903172797371,0,0,0.0137307725732163,0,0,0,0,0,0.0465025400547089,0,0,0.0348027842227378,0,0,0,0.0158751881757219,0,0,0,0,0,0,0,0,0,0,0
"ASV848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552699228791774,0,0,0.00989456609894566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV43",0,0.0344182977787552,0,0,0,0,0,0,0,0.0673733381243263,0,0,0,0,0.0103339947089947,0,0.0453115166771554,0.0819499894935911,0,0,0.034318766066838,0,0,0.0321167883211679,0,0,0,0,0,0.0778934721665999,0,0,0,0,0.0264402407566638,0,0.0604045065834125,0.0296463706461048,0,0.0278103044496487,0.0359481880366759,0.0113615539673813,0
"ASV644",0,0,0,0,0,0.0169245647969052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424795468848332,0,0,0,0.00269922879177378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225709372312984,0,0,0,0,0.040251756440281,0,0,0
"ASV961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419174548581255,0,0,0,0,0,0,0,0
"ASV653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070694087403599,0,0.0183371906711768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253019915115899,0,0,0,0,0,0,0,0,0
"ASV457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228547967702203,0,0,0,0,0,0,0,0,0,0,0
"ASV408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219080687830688,0,0,0,0,0,0,0,0,0,0,0,0.0272022101795771,0,0,0,0,0,0,0,0.0176268271711092,0,0,0,0,0,0,0,0
"ASV451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022013807476879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV880",0,0,0,0,0,0,0,0,0,0,0,0,0.0110769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013728323699422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736994219653179,0.00758354755784062,0,0.00943564180167349,0.0097323600973236,0,0.0126801152737752,0.0113696737859951,0,0,0,0,0,0,0,0,0,0.0190036649925343,0.00398830098378091,0,0,0,0.012552684625252,0
"ASV743",0,0.00263910270508027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587659157688541,0,0,0,0,0.00542626311346919,0,0,0,0
"ASV974",0,0,0,0,0.00164415736934821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600162206001622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867052023121387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757777186918373,0,0,0,0,0
